Timestamp,cpu.quota.used.percent,cpu.used.percent,net.request.time,net.http.request.time,net.http.request.time.worst,total_utility
2024-10-11 01:24:50,5.0528,0.270125,12005181.316327,13.8962974375,37.55833625,1.0
2024-10-11 01:25:10,4.5414,0.264393,12117793.071429,12.434053647058999,33.283336,1.0
2024-10-11 01:25:20,17.19,0.702143,34709223.079592,21.779854666667,124.5136055,0.9
2024-10-11 01:25:30,22.9816,0.872688,147188435.289282,154.0901330625,479.6281056,0.4
2024-10-11 01:25:50,24.9418,1.009438,40745685.499173,79.38410555,156.183892333334,0.8
2024-10-11 01:26:00,23.5628,0.885157,96864708.558396,470.25169039344297,1499.72444731579,0.0
2024-10-11 01:26:10,25.885601,0.999219,129215487.571037,506.62076238333395,799.806260224138,0.0
2024-10-11 01:26:20,27.1212,1.025032,112618869.930854,313.832404368422,639.034780873016,0.0
2024-10-11 01:26:30,25.1232,1.003813,270690614.34212,562.8023907592601,1524.2178300833339,0.0
2024-10-11 01:26:40,32.134,1.221282,104334700.114867,279.71801009214096,484.743184758621,0.4
2024-10-11 01:26:50,25.904401,1.025844,174055107.221378,413.462389503847,596.391027244445,0.0
2024-10-11 01:27:00,33.6544,1.277125,150159811.552267,275.12345300463005,404.25590966878997,0.4
2024-10-11 01:27:10,28.6562,1.135282,103577002.507275,359.204987,448.769166849463,0.2
2024-10-11 01:27:20,34.3088,1.266969,76407769.391506,192.832821182034,274.36135331764797,0.4
2024-10-11 01:27:40,30.4252,1.163688,212124151.895612,332.515505567033,500.616259969697,0.0
2024-10-11 01:27:50,34.4892,1.270625,79161081.372019,117.840808234376,243.542994995413,0.8
2024-10-11 01:28:10,32.6044,1.2055,108390304.613117,179.891505234216,251.204250429224,0.4
2024-10-11 01:28:30,24.3878,0.880438,15744111.317461,8.957372245615,13.809656958334001,0.8
2024-10-11 01:28:40,25.5154,0.927,4247764.813401,5.008505085715,6.140423757576,0.8
2024-10-11 01:29:00,24.4394,0.893251,2024177.701299,4.159558946429,6.249388941177,0.8
2024-10-11 01:29:10,25.1098,0.912813,6095114.353434,6.3843997755110005,6.749342575758,0.8
2024-10-11 01:29:30,26.0882,0.935,2493578.359636,3.8851342095240002,5.792054818182,0.8
2024-10-11 01:29:40,24.876601,0.8995,261990359.564163,45.964009642857995,1134.426819666667,0.4
2024-10-11 01:30:00,25.3902,0.922032,3741095.507555,5.209565775194,73.2416045,0.8
2024-10-11 01:30:20,24.0464,0.892313,993918157.948039,192.639492728572,6565.39210025,0.2
2024-10-11 01:30:30,23.871601,0.908,82684477.350643,1453.827875123457,2561.3286076875,0.0
2024-10-11 01:30:40,27.482401,1.062469,239091533.641143,402.38278384587903,963.8945209722231,0.0
