Timestamp,cpu.quota.used.percent,cpu.used.percent,net.request.time,net.http.request.time,net.http.request.time.worst,total_utility
2024-09-27 18:38:50,1.0216,0.226157,4118672.867347,5.8959532,12.455306,1.0
2024-09-27 18:39:10,2.6134,0.57725,5652992.144218,88.74371916,180.755827888889,1.0
2024-09-27 18:39:20,22.848,4.035625,4377325.664978,3.520735022771,4.849772960445,0.8
2024-09-27 18:39:30,41.9654,5.836875,4979546.239477,2.628288771337,4.649075881721,0.8
2024-09-27 18:39:50,45.839801,6.819844,7210769.631806,3.7706406731969997,7.466397448029,0.8
2024-09-27 18:40:00,45.9516,6.974438,7014681.412398,3.923800176597,6.83481993574,0.8
2024-09-27 18:40:10,34.99525,7.136094,6307007.780054,4.2637108266690005,7.584390297395,0.8
2024-09-27 18:41:10,34.689,8.237,13795360.127821,4.663407056671,8.583194010805,0.8
2024-09-27 18:40:50,46.8508,7.465563,8167167.920026,4.506115793575,7.652134991851,0.8
2024-09-27 18:41:40,43.3882,7.105032,17797000.326305,6.8716625464700005,14.333115116604,0.8
2024-09-27 18:42:00,34.99725,7.286286,6834837.453405,4.775474181539,7.32303297602,0.8
2024-09-27 18:41:20,47.415801,7.660469,6966767.894179,5.072402323628,9.334430327567,0.8
2024-09-27 18:41:30,47.1208,7.661376,6463154.387123,4.734498543902,7.579520558972,0.8
2024-09-27 18:42:40,34.348,7.304219,7692497.426251,4.144450483371,6.772344425118,0.8
2024-09-27 18:43:00,53.874,8.594,10126531.141619,1.7468855808230002,6.408071687426,0.8
2024-09-27 18:43:10,45.7642,7.348782,5591155.053354,4.4540906205590005,7.389137476289,0.8
2024-09-27 18:42:50,45.4248,7.243032,10206563.53777,4.736940657672,8.297921143877,0.8
2024-09-27 18:44:00,46.0436,8.093688,10836536.356573,4.702054730365,8.296074285919,0.8
2024-09-27 18:44:10,43.843,6.973782,4296784.590869,4.096209134497,7.162503740679,0.8
2024-09-27 18:44:30,1.2456,0.260188,2618702.091837,3.953161642858,7.61548425,1.0
