Timestamp,cpu.quota.used.percent,cpu.used.percent,net.request.time,net.http.request.time,net.http.request.time.worst,total_utility
2024-09-27 18:28:50,1.0064,0.227688,108674821.289796,78.221375733334,207.504740333334,1.0
2024-09-27 18:29:10,2.5928,0.555625,4958803.736763,121.961640333334,306.4022078,0.8
2024-09-27 18:29:20,19.7954,3.566375,10404488.751373,4.422490843855,10.162887632133,0.9
2024-09-27 18:29:30,37.4502,5.001782,10067957.749547,4.456267281987,8.983487713821999,0.8
2024-09-27 18:29:40,41.9614,6.452001,27084359.161941,15.094144637573,38.891564980726,0.8
2024-09-27 18:29:50,25.3942,4.184188,22700053.881355,14.909967083904,37.937094401162,0.8
2024-09-27 18:30:00,44.5788,8.412938,26055610.258867,21.106722674729998,54.663039243541,0.8
2024-09-27 18:30:10,43.4828,9.5,47956747.852528,39.730069465448,109.78383640877,0.8
2024-09-27 18:30:20,41.0194,9.769469,38952495.194288,19.993169393761,49.905745230228,0.8
2024-09-27 18:30:40,40.4528,10.293563,93229475.868368,45.464672959287,119.052513397713,0.8
2024-09-27 18:31:00,45.120334,11.948688,94427180.915132,96.954825113021,238.155299217807,0.8
2024-09-27 18:31:10,48.174601,14.134188,169327859.767884,138.37707199901502,452.4246242496,0.6000000000000001
2024-09-27 18:31:20,46.933,13.68725,70137759.471668,28.172147484893003,91.423426987422,0.8
2024-09-27 18:31:30,37.474,10.270188,54413688.678454,23.078605958709,73.516735887204,0.8
2024-09-27 18:31:50,40.2436,11.879063,42186443.400644,19.881917135346,47.703551517529,0.8
2024-09-27 18:32:10,41.383,13.025844,202179554.827319,187.23662783910098,596.3079417414381,0.2
2024-09-27 18:32:20,30.6862,8.400594,238333857.61492,162.544704159287,488.15641545953,0.4
2024-09-27 18:32:40,37.3956,12.169876,161052473.298594,75.322411968055,176.42511306167998,0.8
2024-09-27 18:32:50,36.3912,11.803063,222698800.906419,194.91839613100498,640.1987243248971,0.2
2024-09-27 18:33:00,35.8832,10.0025,266933043.735902,174.26616899829,615.9902825568021,0.2
2024-09-27 18:33:20,25.772,8.672969,306822465.536158,320.44761667838196,783.9810939176151,0.0
2024-09-27 18:33:30,31.1172,6.820375,490232954.794682,177.20416655502302,993.5634759571541,0.2
2024-09-27 18:33:40,30.801801,11.445594,232357904.711946,236.339549130752,658.379369123501,0.2
2024-09-27 18:33:50,31.983,11.265688,265722301.182686,252.15932174956,639.571691468591,0.2
2024-09-27 18:34:00,39.153801,11.891719,334472809.415498,46.458378429319005,245.962986092495,0.8
2024-09-27 18:34:10,29.2282,8.160626,36752527.978747,14.821829602666,34.296600682275,0.8
2024-09-27 18:34:30,4.297,1.604282,16750247.427406,11.68375318587,27.505100513514,1.0
2024-09-27 18:34:40,1.792,0.450438,28877510.32279,41.742315492753995,109.9202185,1.0
2024-09-27 18:34:50,1.2926,0.267188,3029323.75,5.331670285715,11.843914666666999,1.0
