Timestamp,cpu.quota.used.percent,cpu.used.percent,net.request.time,net.http.request.time,net.http.request.time.worst,total_utility
2024-10-10 22:23:50,4.5822,0.256688,5716384.387756,9.126474133334,11.1169315,1.0
2024-10-10 22:24:10,4.7028,0.260813,24773241.653062,20.677702117648003,37.21554275,1.0
2024-10-10 22:24:20,4.6188,0.305282,16588377.592593,19.246240666667,47.17643375,1.0
2024-10-10 22:24:30,4.5662,0.323188,9200286.910777,12.580133866667001,17.8966,1.0
2024-10-10 22:24:40,27.9282,1.106407,24296654.050386,76.685863500001,151.00813480000002,0.8
2024-10-10 22:24:50,36.782,1.305001,39944920.041102,177.455624911393,316.673003132531,0.4
2024-10-10 22:25:00,46.172,1.714969,2028107057.482123,253.504962629747,5614.227433,0.2
2024-10-10 22:25:10,45.7768,1.715844,28742057.038391,165.38000291666702,1069.0447517,0.2
2024-10-10 22:25:20,46.6446,1.740969,69683515.262835,228.625644192826,445.61479528440395,0.4
2024-10-10 22:25:30,59.0374,1.983907,153738573.825604,220.00123481818198,652.1387488400001,0.2
2024-10-10 22:25:40,69.796,2.305094,184817748.928519,211.044253419445,570.01576309901,0.2
2024-10-10 22:26:00,55.2164,1.836532,87968908.633803,76.77930038524599,285.914407684211,0.6000000000000001
2024-10-10 22:26:20,46.064334,1.50075,75056927.976191,165.298111846154,178.8621625,0.6000000000000001
2024-10-10 22:26:30,43.8822,1.485563,2464519.120799,2.479610126985,3.046587,0.8
2024-10-10 22:26:40,53.000201,1.769313,1806281.261101,3.829406051725,3.838046417392,0.8
2024-10-10 22:26:50,65.002,2.152469,13747455.632704,13.449827957746999,13.593397028572001,0.8
2024-10-10 22:27:10,67.7912,2.121875,356785551.508433,22.499143676768,3249.335583,0.4
2024-10-10 22:27:20,65.0772,2.153375,176250875.751588,383.838901037268,1212.61722882,0.0
2024-10-10 22:27:30,52.1148,1.769844,36560209.066718,60.218950152543,162.683614079366,0.8
2024-10-10 22:27:40,53.2228,1.860063,1124876465.825741,150.18922885227298,4855.57794575,0.2
2024-10-10 22:27:50,59.8502,2.104688,349890089.153703,261.767218242858,2464.157478384616,0.2
2024-10-10 22:28:00,60.661601,2.121157,534752267.654186,629.119523589744,2495.3598935,0.0
2024-10-10 22:28:10,57.006201,2.025376,634771124.162879,792.361100397351,2199.314764666667,0.0
2024-10-10 22:28:20,65.8028,2.323407,660424921.972382,328.74262228048804,1039.010666510205,0.0
2024-10-10 22:28:30,64.2476,2.249282,359709449.15234,180.405355566667,331.767907648649,0.4
2024-10-10 22:28:40,55.714001,1.903126,718009301.193262,390.75029798293605,1764.450200333334,0.0
2024-10-10 22:28:50,67.11,2.230375,102311259.118705,74.666892327703,178.848532788136,0.8
2024-10-10 22:29:00,60.556531,2.02038,112097629.855471,49.267188077982,124.124063756098,0.8
2024-10-10 22:29:10,56.5608,1.900532,56361562.505498,28.943587751153,162.937003863637,0.8
2024-10-10 22:29:20,60.9598,2.046219,90343742.263102,87.12794,203.102038136364,0.8
2024-10-10 22:29:30,65.081,2.168563,99426596.736227,95.916738553255,182.10201121481498,0.8
2024-10-10 22:29:40,60.7574,2.030719,107389446.962991,142.146470094087,291.183425202454,0.6000000000000001
