Timestamp,cpu.quota.used.percent,cpu.used.percent,net.request.time,net.http.request.time,net.http.request.time.worst,total_utility
2024-10-11 01:59:50,2.3464,0.223032,2168054.678572,7.91312175,10.06143725,1.0
2024-10-11 02:00:00,2.4704,0.234157,2710152.982143,10.750264142858,25.956363,1.0
2024-10-11 02:00:10,2.7754,0.273938,1689548.339286,7.1566765,10.619334,1.0
2024-10-11 02:00:40,2.505601,0.243782,2458075.339286,10.312539875,23.77003,1.0
2024-10-11 02:00:50,3.7566,0.332625,3240197.821429,9.992491375,13.905919,1.0
2024-10-11 02:00:20,3.278401,0.300938,2179186.142858,9.77192425,25.638301,1.0
2024-10-11 02:01:10,2.65,0.249,5231671.625,10.85485375,14.90422275,1.0
2024-10-11 02:01:40,5.4496,0.465251,22901939.414286,17.21601004762,30.763741111111997,1.0
2024-10-11 02:02:00,5.930401,0.497657,17791086.242858,15.83732005,24.4653437,1.0
2024-10-11 02:02:10,5.1338,0.434969,6695006.428572,11.5604935,22.542912,1.0
2024-10-11 02:02:20,5.382001,0.447313,5812457.5,10.808689300000001,30.016476,1.0
2024-10-11 02:02:30,4.757,0.409875,6780547.1,11.449873333334,14.243275333334001,1.0
2024-10-11 02:02:40,4.434,0.391719,2763671.107143,10.31867725,26.881387,1.0
2024-10-11 02:03:00,2.727,0.242751,368315.107143,0.852726,0.852726,1.0
2024-10-11 02:03:10,3.4448,0.313688,2776754.5,8.76758,13.804457,1.0
2024-10-11 02:03:30,4.1162,0.360782,3284081.553572,8.838682857143,11.494740333334,1.0
2024-10-11 02:03:40,3.4198,0.312375,3387700.553572,9.9185735,22.375205,1.0
2024-10-11 02:04:00,4.5222,0.400782,4180103.928572,7.998083470589,11.387294142858,1.0
2024-10-11 02:04:20,4.587,0.395938,4913062.314286,8.264653190477,10.720765400000001,1.0
2024-10-11 02:04:30,4.2338,0.360875,2979086.232143,7.237106684211,9.323364222223,1.0
2024-10-11 02:04:40,3.7654,0.340813,2803649.607143,8.375800933334,11.815519833334001,1.0
2024-10-11 02:05:00,3.8936,0.347344,2722679.553572,7.478225333334,12.485039,1.0
2024-10-11 02:05:20,3.2562,0.302844,2162052.214286,8.5321155,23.154911,1.0
2024-10-11 02:05:40,3.8412,0.348032,3706674.089286,10.111729375,22.35204,1.0
2024-10-11 02:05:50,4.734001,0.41125,3106518.910715,8.1276715,10.750792,1.0
2024-10-11 02:06:00,3.227801,0.297813,3146869.160715,9.065359428571998,21.951282,1.0
2024-10-11 02:06:20,3.364201,0.310657,2506336.428572,9.266241625,25.335052,1.0
2024-10-11 02:06:30,3.304,0.307719,3094035.571429,8.045635857143,11.654419,1.0
2024-10-11 02:06:40,2.8032,0.263219,3512699.428572,10.20043925,22.883439,1.0
2024-10-11 02:06:50,2.826,0.257938,2630434.446429,7.9444785,13.433216,1.0
2024-10-11 02:07:00,2.7328,0.251344,2718806.482143,8.807633571429,24.792949,1.0
2024-10-11 02:07:10,2.5214,0.233125,2821313.089286,8.893267625,13.420945,1.0
2024-10-11 02:07:20,2.4632,0.229126,5533628.732143,11.46107975,20.451267,1.0
2024-10-11 02:07:30,2.3536,0.218969,3310902.0,9.286759714286,13.082615666667,1.0
2024-10-11 02:07:40,2.291,0.225032,2986726.892858,10.750258125,20.138055,1.0
2024-10-11 02:08:00,2.4556,0.238969,3670142.714286,10.017483428572,22.396361,1.0
2024-10-11 02:08:20,2.2318,0.218469,2462593.75,8.667154625,21.954872,1.0
2024-10-11 02:08:40,2.2188,0.218625,5411927.464286,11.867272125,22.301677,1.0
2024-10-11 02:08:50,2.273,0.21825,3224850.267858,8.888543875,12.07610075,1.0
2024-10-11 02:09:10,3.453,0.244063,2829575.595239,9.7937362,12.03763775,1.0
