Timestamp,cpu.quota.used.percent,cpu.used.percent,net.request.time,net.http.request.time,net.http.request.time.worst,total_utility
2024-10-11 00:46:50,16.509801,0.630032,44761653.857143,245.20522362500103,910.38959925,0.30000000000000004
2024-10-11 00:47:20,38.470334,1.225167,82220818.553294,2868.1620814000003,5723.1000098,0.0
2024-10-11 00:47:40,50.8925,1.717715,126642838.030919,495.08074668493197,905.261688833334,0.0
2024-10-11 00:47:50,4.487,0.22325,11238179.0,5.6114897,5.6114897,1.0
2024-10-11 00:48:10,46.7012,1.694094,260014684.18796,355.075697144118,1045.901732415095,0.0
2024-10-11 00:48:20,7.3805,0.368,10541028.0,6.9481295813960005,7.5430651538469995,1.0
2024-10-11 00:48:40,39.644082,1.455855,90574243.113517,222.62073592657399,322.566858041026,0.4
2024-10-11 00:48:50,45.1392,1.646532,69645589.924799,193.295146224551,280.909061515419,0.4
2024-10-11 00:49:10,44.800801,1.700143,85938549.631217,209.773899348315,275.082861628253,0.4
2024-10-11 00:49:20,44.7878,1.573719,63921127.31465,172.080195969697,248.908012583334,0.6000000000000001
2024-10-11 00:49:40,52.845251,1.879375,2176607727.727268,1621.506387625,4564.935873058824,0.0
2024-10-11 00:49:50,32.426123,1.100412,728544737.436264,134.113308315218,481.514994291667,0.6000000000000001
2024-10-11 00:50:10,44.7394,1.505719,11601444.003384,11.724500770271,12.237782,0.8
2024-10-11 00:50:20,45.7494,1.533469,666892850.932198,38.306452525,3200.24677,0.4
2024-10-11 00:50:40,45.9636,1.527375,320819431.251159,23.030180321586002,38.11303158,0.8
2024-10-11 00:50:50,45.418,1.511438,17353947.262418,18.169662085973,26.684384692308,0.8
2024-10-11 00:51:10,45.0446,1.701822,23407448.36219,14.503123621622,62.23882475,0.8
2024-10-11 00:51:20,46.0892,1.532813,27547393.072273,37.271067763158,897.150112,0.4
2024-10-11 00:51:40,46.1354,1.536782,8303595.573778,14.698461447059,57.60174,0.8
2024-10-11 00:52:00,39.5106,1.334563,947742027.546429,20.120508540817,31.009913899999997,0.8
2024-10-11 00:52:10,47.387001,1.573157,2416169854.947771,353.552673049181,6632.365998666667,0.0
2024-10-11 00:52:30,36.3344,1.217125,12832954254.97594,2577.329266565218,14733.812623,0.0
2024-10-11 00:52:40,36.8486,1.238219,5261051854.07619,6534.674552,14923.311839571428,0.0
2024-10-11 00:52:50,33.2832,1.121375,7352644055.871428,5087.4809717,25404.551592,0.0
2024-10-11 00:53:00,37.8278,1.263875,4387828.178572,6.289904875,10.298020333334001,0.8
2024-10-11 00:53:10,41.730001,1.386938,352240474.119048,216.5170555,2095.750086,0.2
2024-10-11 00:53:20,41.951,1.391969,24265710.442858,97.841410923077,240.6674606,0.8
2024-10-11 00:53:30,42.0032,1.391188,2523229.185715,16.509626900001,52.564013,0.8
2024-10-11 00:53:40,41.3094,1.3755,1963595771.23545,2106.659767153846,6834.5275675,0.0
2024-10-11 00:53:50,24.2176,0.839344,7390284.214286,11.599593666667,19.26719825,0.8
2024-10-11 00:54:00,30.9006,1.059563,685871608.154762,26.371290454546,74.223815333334,0.8
2024-10-11 00:54:10,35.9794,1.208532,248866200.761905,45.434605,126.31141475,0.8
2024-10-11 00:54:20,30.8616,1.05525,353076125.3438,335.317283071429,2052.472515,0.0
2024-10-11 00:54:30,26.0024,0.929844,33672618.877552,33.659463133334,77.00474075,0.8
2024-10-11 00:54:50,27.4966,0.976532,1174185774.163946,1547.6058016875,6106.32058825,0.0
2024-10-11 00:55:10,15.646601,0.629375,34491846.251701,38.410606352942,102.35821425,0.9
2024-10-11 00:55:20,28.4132,1.013126,76666730.033878,90.404231625,275.1272585,0.6000000000000001
2024-10-11 00:56:00,14.954667,0.5652,54382879.071429,37.173415142858,73.374667666667,0.9
2024-10-11 00:56:20,11.146334,0.45295,626783229.464286,321.966449333334,706.27403775,0.1
